x_alaee,lambda_nm,source,n,kappa,mie_ED,mie_MD,mie_EQ,mie_MQ,table2_ED,table2_MD,table2_EQ,table2_MQ,abs_err_ED,abs_err_MD,abs_err_EQ,abs_err_MQ,rel_err_ED,rel_err_MD,rel_err_EQ,rel_err_MQ
0.38090452261306534,1312.6649076517149,olmon,0.24379947229551446,8.953654353562005,1.7513271740291962,0.1966595922770234,0.03457971335711572,0.003085388382215799,1.7514975283731877,0.1966899549190793,0.034585033739983506,0.003086096341789887,0.00017035434399148564,3.0362642055914435e-05,5.320382867789186e-06,7.079595740881219e-07,9.727157010849058e-05,0.00015439186924146711,0.00015385850116349714,0.0002294555778354537
0.38492462311557796,1298.9556135770233,olmon,0.23969712793733675,8.857689295039163,1.7765388387639824,0.205970594986275,0.038499473540420576,0.0033810545208317593,1.7767104371617266,0.2060022927272452,0.038505379208575635,0.0033818283244944963,0.00017159839774416596,3.169774097019906e-05,5.905668155059551e-06,7.738036627369729e-07,9.659141359586299e-05,0.00015389449631055959,0.0001533960756335848,0.0002288645917920935
0.3889447236180905,1285.5297157622738,olmon,0.2358036175710594,8.763708010335916,1.8001868149422453,0.2155711593086575,0.042816958405017314,0.0037005127444405496,1.8003594587347045,0.21560422647436459,0.042823506263199015,0.0037013574696522487,0.0001726437924591817,3.306716570708468e-05,6.547858181701893e-06,8.447252116991315e-07,9.590326460907924e-05,0.0001533932730757304,0.00015292674738275224,0.0002282724773663328
0.3929648241206031,1272.3785166240407,olmon,0.2319897698209718,8.671649616368285,1.8223104656178042,0.22546454966712565,0.047567529010035095,0.004045283856652329,1.822483963089234,0.22549902064992428,0.047574780731008064,0.004046204886001928,0.00017349747142980654,3.4470982798628924e-05,7.251720972968612e-06,9.210293495992214e-07,9.520741646566081e-05,0.00015288870400921855,0.00015245107584711308,0.00022767978273876147
0.39698492462311563,1259.4936708860757,olmon,0.2279430379746835,8.577202531645568,1.8432045707616131,0.23560288368573024,0.05279839613286137,0.004415098414925597,1.8433784367231616,0.23563872647995376,0.052806406890433415,0.004416099609796896,0.00017386596154844725,3.584279422352843e-05,8.01075757204256e-06,1.0011948712992588e-06,9.432808723808977e-05,0.00015213223905756175,0.0001517235022042027,0.00022676615042478753
0.4010050251256282,1246.8671679197994,olmon,0.2239974937343358,8.482817042606515,1.862752174050884,0.2460120964166966,0.05854805266050822,0.004812271137780822,1.8629260929947897,0.24604930958748122,0.0585568866445333,0.004813357332512577,0.0001739189439058375,3.7213170784616834e-05,8.833984025076458e-06,1.0861947317549955e-06,9.336665731954027e-05,0.00015126561387284373,0.00015088433557816942,0.00022571353538817723
0.40502512562814075,1234.4913151364763,olmon,0.22009230769230764,8.391235732009925,1.8808405548479765,0.2567287631034052,0.06485452223618371,0.005239714830699858,1.8810144186520044,0.2567673888175112,0.06486425665567422,0.005240892371760835,0.00017386380402784063,3.86257141060109e-05,9.734419490509127e-06,1.177541060977047e-06,9.243941682334343e-05,0.000150453395401018,0.00015009623315177377,0.00022473380690066395
0.4090452261306533,1222.3587223587222,olmon,0.21640761670761666,8.300690417690415,1.8975911880775773,0.26773217876558986,0.07176934868773287,0.00569833341144194,1.897764769073741,0.2677722297801689,0.07178006087201158,0.0056996081019319,0.00017358099616360256,4.0051014579045585e-05,1.0712184278713344e-05,1.2746904899593736e-06,9.147438987606967e-05,0.00014959357804394458,0.00014925848533643327,0.0002236953154408033
0.41306532663316586,1210.4622871046229,olmon,0.2127433090024331,8.211467153284671,1.9130432556624877,0.27902845097535295,0.07934266716450532,0.006190041400821635,1.9132163594796692,0.2790699443267935,0.07935444092244577,0.006191419452652312,0.00017310381718149692,4.149335144054689e-05,1.17737579404531e-05,1.3780518306775666e-06,9.048609678276773e-05,0.00014870652542959523,0.00014839125480924342,0.00022262400870124243
0.4170854271356784,1198.7951807228915,olmon,0.20923855421686746,8.124963855421687,1.927137945189089,0.29064040163056726,0.08762239022578183,0.0067176577748772,1.927310491100417,0.29068338122335485,0.08763532154811227,0.006719146621888174,0.00017254591132798147,4.297959278759533e-05,1.2931322330433925e-05,1.4888470109743895e-06,8.953480043228115e-05,0.00014787893405895664,0.00014758011390824898,0.00022163186349599448
0.421105527638191,1187.3508353221957,olmon,0.20580525059665872,8.039131264916467,1.9400442634581219,0.30253972971450316,0.09667355246493078,0.007281819063796789,1.940216028706278,0.30258420021619087,0.09668773510242128,0.00728342516520321,0.00017176524815609717,4.447050168771005e-05,1.4182637490492422e-05,1.6061014064209372e-06,8.853676763535603e-05,0.00014699061749567704,0.00014670648930210052,0.00022056321261895037
0.42512562814070354,1176.1229314420802,olmon,0.20247565011820326,7.954921985815602,1.9517394440835174,0.3147425410289444,0.10655267301056201,0.007885190354109839,1.9519102871731189,0.31478852543618574,0.1065682115519538,0.007886921118343446,0.000170843089601469,4.5984407241350667e-05,1.5538541391788008e-05,1.7307642336070878e-06,8.753375872960961e-05,0.0001461016584889357,0.00014582967233724633,0.0002194955550698908
0.4291457286432161,1165.1053864168618,olmon,0.19928056206088995,7.872290398126464,1.9622598341818405,0.32724993791222323,0.1173234479083669,0.008529876074679331,1.9624296199161826,0.3272974585391802,0.11734045389823723,0.008531739244079873,0.00016978573434212052,4.7520626956953915e-05,1.700598987032509e-05,1.8631694005417226e-06,8.652561265563094e-05,0.0001452120274189331,0.00014494962578671632,0.00021842865995116653
0.43316582914572865,1154.292343387471,olmon,0.19614477958236656,7.791192575406032,1.971651529454356,0.3400633840499582,0.1290531411879436,0.009218053004223686,1.9718201302717133,0.3401124627107855,0.12907173344774145,0.00922005666578797,0.0001686008173573672,4.907866082731749e-05,1.859225979786161e-05,2.0036615642846783e-06,8.551248272762814e-05,0.00014432209737731547,0.00014406669707314756,0.00021736277317635364
0.4371859296482412,1143.6781609195402,olmon,0.19312988505747128,7.710954022988505,1.979987977386497,0.3531711486884191,0.14181753485992865,0.00995129775678981,1.9801552218299918,0.35322179078342686,0.14183783492011945,0.00995344969013392,0.00016724444349480727,5.064209500776906e-05,2.0300060190797664e-05,2.151933344110915e-06,8.446740354229983e-05,0.00014339250302817751,0.00014314210306114666,0.00021624650339124288
0.44120603015075377,1133.257403189066,olmon,0.1902120728929385,7.6324305239179955,1.9872498648471266,0.3665906482742481,0.1556841679287414,0.010732800478597534,1.9874156575832338,0.3666428796626635,0.15570631096720153,0.010735109659352076,0.00016579273610717316,5.223138841542463e-05,2.214303846012622e-05,2.3091807545422283e-06,8.34282286490064e-05,0.00014247878024523444,0.00014223050907951902,0.000215151745264156
0.4452261306532663,1123.0248306997744,olmon,0.18734695259593684,7.554988713318285,1.993517276982188,0.38031075764360284,0.1707359263384514,0.011564278464275091,1.9936814828541742,0.38036458843927806,0.1707600505997186,0.011566753572483953,0.0001642058719861783,5.383079567522486e-05,2.4124261267216562e-05,2.4751082088620563e-06,8.236992670299566e-05,0.00014154423611038326,0.00014129575294771188,0.00021403049195920662
0.44924623115577894,1112.9753914988812,olmon,0.18453310961968672,7.478612975391497,1.9988244073438337,0.3943314309982806,0.18705432571966824,0.012448123653435875,1.9989868985380281,0.39438687010493584,0.18708057674470568,0.012450773660374637,0.00016249119419442515,5.543910665523066e-05,2.625102503744925e-05,2.6500069387619396e-06,8.12933810480901e-05,0.00014059012875256295,0.00014033904287672418,0.00021288404682825405
0.4532663316582915,1103.1042128603103,olmon,0.1818381374722838,7.403592017738359,2.0031748249161825,0.40865892032421547,0.20471943598089576,0.013387246270247004,2.0033355037410514,0.4087159840852252,0.20474796981335647,0.013390080865037499,0.0001606788248689206,5.7063761009723546e-05,2.853383246070873e-05,2.8345947904948043e-06,8.021208277497386e-05,0.00013963664604323622,0.00013938018304901682,0.00021173845115516084
0.45728643216080406,1093.4065934065934,olmon,0.17921978021978022,7.329890109890109,2.006604798249673,0.4232934437429362,0.2238172887430885,0.014384252096548065,2.0067635730193527,0.4233521478057655,0.2238482693952299,0.0143872813309432,0.00015877476967984805,5.870406282931784e-05,3.098065214138246e-05,3.0292343951351247e-06,7.912607894606082e-05,0.0001386840823950217,0.00013841938804353934,0.00021059380597633441
0.4613065326633166,1083.8779956427015,olmon,0.1767082788671024,7.257472766884532,2.0091411058180295,0.43823446212019573,0.2444357969434547,0.015441820441131298,2.0092978895474007,0.4382948212346322,0.24446939625831385,0.015445054728657957,0.00015678372937122376,6.035911443647013e-05,3.359931485916179e-05,3.234287526658261e-06,7.803520067217412e-05,0.00013773246892645168,0.00013745660528983124,0.00020944988571705672
0.4653266331658292,1074.5140388768898,olmon,0.17427365010799134,7.186306695464363,2.0108161410585845,0.45348174142237796,0.2666648058410035,0.01656270450053915,2.01097085216333,0.45354376960992215,0.26670120344331805,0.016566154624237255,0.00015471110474551963,6.202818754419415e-05,3.639760231455291e-05,3.450123698105906e-06,7.693945835548779e-05,0.0001367821058233531,0.00013649196113361378,0.00020830678335132994
