x_2a_over_lambda,lambda_nm,material_covered,ED_exact,ED_approx,ED_error_percent,MD_exact,MD_approx,MD_error_percent,EQ_exact,EQ_approx,EQ_error_percent,MQ_exact,MQ_approx,MQ_error_percent,total_exact,total_approx
0.8375,597.0149253731344,1.0,2.4440603418274867,3479.664898374649,142272.29903140667,11.79215496332577,9969.554690303308,84443.95927893718,12.346603042334173,610.6164272479109,4845.622898494608,4.2101798900304725,650.0210484768917,15339.270184538054,30.792998237517903,14709.85706440276
0.84,595.2380952380953,1.0,2.3949864750909104,3575.530730688505,149192.31408510494,11.836576437053711,10022.481746536369,84573.82270401748,12.275846796995069,633.7049081895966,5062.209325915646,4.2752654376949355,661.3078071448583,15368.228038290203,30.782675146834627,14893.02519255933
0.8425,593.4718100890208,1.0,2.346435826536895,3674.2812532386392,156489.8888724995,11.880128190818716,10074.99581284098,84705.44697006897,12.205551484299498,657.6671084976001,5288.262130913006,4.340856402999524,672.7235958468689,15397.48559712821,30.772971904654632,15079.667770424088
0.845,591.7159763313609,1.0,2.2984129618191824,3776.0144992352316,164187.90482657801,11.922801433931317,10127.093887299745,84838.87903289964,12.135709139806936,682.537001409497,5524.20369132508,4.406946781502238,684.2648646938596,15426.960016081879,30.763870317059673,15269.910252638332
0.8475,589.9705014749262,1.0,2.2509221449974177,3880.831969929596,172310.75967707662,11.96458715932209,10178.777498594853,84974.20576283034,12.066310936484015,708.3499160790565,5770.476235924528,4.473530287515256,695.9301241323454,15456.620373724743,30.75535052831878,15463.88950873585
0.85,588.2352941176471,1.0,2.2039673681211807,3988.83837268795,180884.45695628974,12.005477516014878,10230.037562786014,85111.41744790667,11.997349423303161,735.1425355563467,6027.541256141427,4.54060090281555,707.7266156330381,15486.62896785729,30.74739521025477,15661.745086663348
0.8525,586.5102639296188,1.0,2.157552690158182,4100.143124266837,189936.755207412,12.045462667150742,10280.869121472366,85250.55402653308,11.928813976828188,762.9531572915537,6295.884442272266,4.6081513448620415,719.6457502801859,15516.799371890653,30.739980678999153,15863.611153310942
0.855,584.7953216374269,1.0,2.1115995920820696,4214.809733774517,199502.69691180656,12.084142456644434,10330.989728205814,85392.12130915707,11.860007853211872,791.8153887551014,6576.347929572961,4.676077666856033,731.6758766487876,15547.213942464965,30.731827568794408,16069.29072738422
0.8575,583.0903790087464,1.0,2.06559999343265,4332.586095394278,209649.52116427495,12.118979420169783,10378.69615780506,85540.01800788319,11.786569823040125,821.7237250256669,6871.69522060082,4.7437400199636155,743.6875005444118,15577.239844820077,30.714889256606174,16276.693478769417
0.86,581.3953488372093,1.0,2.020172731192799,4453.904408873823,220371.46464768102,12.152815005986948,10425.980160240215,85690.65965460654,11.713566490936538,852.7591501911081,7180.098259150507,4.811830973977519,755.8282549847219,15607.705841544657,30.698385202093803,16488.471974289867
0.8625,579.7101449275362,1.0,1.975166408738919,4578.738354303244,231715.32118231108,12.184844147696086,10472.323602095166,85845.48666488504,11.639645451105462,884.9464031131664,7502.86390878959,4.880141435064564,768.0521295010387,15638.31700824215,30.679797442605032,16704.060489012616
0.865,578.0346820809249,1.0,1.9300114923622105,4706.564203288167,243761.97812364495,12.21197719778498,10515.752958682828,86010.15880860132,11.559728406476395,918.2453519327807,7843.485518382327,4.947878533795303,780.2205582378883,15668.78965214643,30.64959563041889,16920.783072141665
0.8675,576.3688760806916,1.0,1.8854687509924308,4838.062878049245,256497.35148104123,12.237993566298117,10558.813911181147,86178.96275627062,11.48027584813903,952.7730802115638,8199.217656568851,5.015983281501809,792.5119666017058,15699.733015944661,30.619721446931386,17142.161836043662
0.87,574.7126436781609,1.0,1.8415422598971567,4973.327487452371,269963.1745333997,12.262886048414645,10601.498696293076,86351.90581106025,11.401278250754565,988.5725729293255,8570.717012488483,5.084446741276004,804.925378978831,15731.130109877504,30.590153300342372,17368.324135653605
0.8725,573.0659025787966,1.0,1.7982359093688822,5112.450932391909,284203.6837244675,12.286648298109206,10643.806615806661,86529.04933516032,11.322727045830867,1025.6879593760332,8958.665418890416,5.153260072843192,817.4688880154991,15763.140545213733,30.560871326152146,17599.4143955901
0.875,571.4285714285714,1.0,1.7555536324876229,5255.5267262772895,299265.7743643068,12.309272492447771,10685.748288544393,86710.5592357349,11.244611548139602,1064.1646942577624,9363.774623978241,5.222413322848566,830.1367986519641,15795.654888517438,30.531850995923563,17835.57650773141
0.8775000000000001,569.8005698005697,1.0,1.7134991542238154,5402.647396573451,315199.09911281837,12.330751916723976,10727.30471230155,86896.3550053448,11.166922408137015,1104.0493474219052,9786.78265210669,5.291896749586019,842.9291039347494,15828.676310638355,30.503070228670826,18076.930560231656
0.88,568.1818181818181,1.0,1.6720761475155947,5553.904861329364,332056.2160659651,12.351079368703957,10768.469591318142,87086.46581289127,11.089649525211197,1145.389716336692,10228.457303657471,5.361699992018254,855.8490960990882,15862.271245559361,30.474505033449002,18323.613265083288
0.8825000000000001,566.5722379603399,1.0,1.6312879636050486,5709.388629028487,349892.69021829107,12.37024991612343,10809.265643490835,87281.14198810162,11.012785565038985,1188.2345731608368,10689.591481132507,5.431813528183753,868.8959611141813,15896.424704305267,30.446136972951216,18575.78480679434
0.885,564.9717514124294,1.0,1.5911379259560483,5869.186781825423,368767.254439861,12.3882578930926,10849.681103864274,87480.36196448412,10.936322090202367,1232.6338831850621,11171.009330361203,5.502227096329271,882.0677647589082,15931.104302244568,30.417945005580286,18833.56953363367
0.8875000000000001,563.3802816901408,1.0,1.5516291133069506,6033.384350043027,388741.9144949025,12.405099111575735,10889.715189249844,87684.1852878723,10.860252348173367,1278.638580130189,11673.562336654624,5.57293087459128,895.3696140665057,15966.404450641465,30.389911447647332,19097.107733489567
0.89,561.7977528089888,1.0,1.5127647126058525,6202.064468972412,409882.0955162871,12.420767286535542,10929.372083184362,87892.72887941558,10.784566849119976,1326.3008319291207,12198.137240786331,5.64391354848552,908.7992434850084,16002.288521568058,30.36201239674689,19366.536627570902
0.8925,560.2240896358544,1.0,1.474547664689605,6375.305944479051,432256.72180329723,12.435257638893805,10968.649809113325,88106.05191810933,10.709257854020366,1375.6736737112917,12745.648993266603,5.715164248049504,922.3561400997851,16038.75122512132,30.33422740565328,19641.98556740345
0.895,558.659217877095,1.0,1.4369808904688386,6553.1836328619065,455938.3284376053,12.44856461455901,11007.541434227287,88324.18202459747,10.634316581391996,1426.81114150824,13317.045943553012,5.78667130522534,936.041677401742,16075.822472524062,30.306533391645186,19923.577885999177
0.8975,557.1030640668524,1.0,1.4000669872438873,6735.76618127306,481003.1359672872,12.46068493907926,11046.04589289813,88547.18068792085,10.559736865248727,1479.7679200428227,13913.30297265857,5.858423941568118,949.8538341013585,16113.470441456517,30.27891273313999,20211.43382831537
0.9,555.5555555555555,1.0,1.3638084938642834,6923.116463551837,507531.1296416356,12.471614948554281,11084.165536749952,88775.14233298901,10.485511922398324,1534.599490034997,14535.427448772498,5.930410804088274,963.7978467801238,16151.788933672284,30.25134616890516,20505.679337116908
0.9025,554.016620498615,1.0,1.3282077559797534,7115.290020866006,535606.1038705806,12.481351939525467,11121.908251063427,89008.20161911302,10.41163594829702,1591.3619033255316,15184.455884051755,6.002620718065797,977.864998773352,16190.634452886869,30.22381636186804,20806.425174028318
0.905,552.4861878453039,1.0,1.2932671079508613,7312.334877619183,565315.669559967,12.489892364658985,11159.267267482748,89246.38459382298,10.33810202101546,1650.1118278415695,15861.458152446121,6.07504166814894,992.0674205505203,16230.215902087835,30.196303161774246,21113.78139349402
0.9075,550.9641873278237,1.0,1.2589887688175287,7514.289943725966,596751.2293230034,12.497232881193609,11196.236457735215,89489.72409471386,10.264903350334691,1710.906316928863,16567.534593719072,6.147661379172478,1006.3993388847916,16270.441974802794,30.168786379518306,21427.832057274834
0.91,549.4505494505495,1.0,1.2253094669463356,7719.798979340406,629928.5101509385,12.49959646493582,11226.797932928202,89717.28301727097,10.187374743038745,1773.6339864996298,17310.11822218077,6.2189365508291115,1020.3102800082161,16306.507313090176,30.131217225750014,21740.541178776453
0.9125,547.945205479452,1.0,1.192215514373583,7926.991953866864,664795.8899039226,12.494046636103356,11246.445726923237,89914.43691129665,10.102084534764924,1838.0972046523652,18095.226919026547,6.287638246394227,1033.3792159870457,16335.093360844317,30.07598493163609,22044.914101429513
0.915,546.4480874316939,1.0,1.1598397992986706,8137.769374056366,701528.7403637205,12.48714036095829,11265.79851713252,90119.20304792633,10.017213378244715,1904.5649795481906,18912.92213345985,6.356401948427772,1046.5479240340428,16364.47050587954,30.020595486929448,22354.68079477112
0.9175,544.9591280653951,1.0,1.1281843752509073,8351.87957507014,740193.8525196901,12.478766092705168,11284.671460292797,90330.98793950137,9.932622751421311,1973.0533343252096,19764.374029939623,6.425169547617183,1059.8044998379376,16394.57639963716,29.96474276699457,22669.408869526083
0.92,543.4782608695652,1.0,1.0972222901923077,8566.549794130848,780648.7936313623,12.465040247178965,11297.159449702502,90530.74988674205,9.843728648960097,2043.2311384829259,20656.678808885852,6.492333101115568,1072.5848151619125,16420.791500633448,29.898324287446936,22979.525197478186
0.9225,542.0054200542005,1.0,1.0670068367655008,8783.403984646364,823081.6031537498,12.449910084088746,11309.404299010515,90739.24480277313,9.755287314685926,2115.353615252669,21584.175432415475,6.55949226663903,1085.4701728570396,16448.082210228993,29.831696502179202,23293.632071766588
0.925,540.5405405405405,1.0,1.037541603170883,9002.073271682122,867534.9212571749,12.433379207939016,11321.435517898766,90956.78616051341,9.66729576024359,2189.4147159105255,22547.643872802728,6.626635537062109,1098.4502594768448,16476.28902832097,29.764852108415596,23611.37376496826
0.9275,539.0835579514825,1.0,1.0088298623501295,9222.14884321315,914043.1263473509,12.415452025291156,11333.247414797268,91183.40548302744,9.579751417315158,2265.4011728197265,23547.807486163692,6.693751810496158,1111.5312578287906,16505.50449578741,29.697785115452604,23932.328688658934
0.93,537.6344086021505,1.0,0.9808749954629181,9443.1844417971,962630.6726623657,12.39613301365498,11344.86069236089,91419.35268735774,9.492651724913596,2343.292528771147,24585.331313916668,6.760829342565397,1124.714392374856,16535.745932733207,29.63048907659689,24256.052055303993
0.9325,536.1930294906166,1.0,0.9536802641131081,9664.69458413306,1013310.3585671781,12.375427079605457,11356.247918638082,91664.493019825,9.405994325415449,2423.0602741668954,25660.809440631594,6.827856262159329,1138.0013674169838,16567.03755502152,29.562957931293344,24582.00414435502
0.935,534.75935828877,1.0,0.927248673817805,9886.153695593865,1066081.4866651827,12.35333979621408,11367.4470516266,91919.22102968764,9.319777193611888,2504.6670585442303,26774.752545168347,6.894820923218178,1151.3887111863628,16599.32727779895,29.49518658686195,24909.656516951058
0.9375,533.3333333333334,1.0,0.9015830739590811,10106.997596341256,1120927.8773268063,12.329877221890916,11378.432167908291,92183.41826232143,9.233998531645826,2588.0662802835473,27927.57950863852,6.961711650407965,1164.8781107311054,16632.63946033792,29.427170477903786,25238.3741552642
0.9400000000000001,531.9148936170212,1.0,0.8766861534630304,10326.624794703786,1177815.8087432093,12.305045896855793,11389.223245473328,92457.3406303468,9.148656763299764,2673.201550914404,29119.606987968647,7.028516741217922,1178.4698153472345,16666.977425496258,29.35890555483651,25567.519406438754
0.9425,530.5039787798408,1.0,0.8525604364303336,10544.398407259821,1236691.89846167,12.278852839217159,11399.820422010607,92741.08679599914,9.063750528177657,2760.0061930420898,30351.038832784514,7.095224468016065,1192.1623763702682,16702.320796816388,29.290388271841213,25896.387398682786
0.9450000000000001,529.1005291005291,1.0,0.8292082777291194,10759.64874872485,1297480.9621909906,12.251305540667932,11410.21451607798,93034.68248916029,8.979278675803826,2848.4027825665003,31621.955464440587,7.161823080074612,1205.9623133934374,16738.761582209787,29.22161557427549,26224.22836076277
0.9475,527.7044854881267,1.0,0.8066318585614005,10971.676624076443,1360083.8940063738,12.2224119618087,11420.440819348638,93338.51978671658,8.895240259660975,2938.3027465649902,32932.30335317529,7.2283008055769615,1219.8614826915575,16776.185918416388,29.152584885608036,26550.281672681627
0.9500000000000001,526.3157894736842,1.0,0.784833182014647,11179.757341944029,1424375.6208250362,12.19218052711005,11430.450954926062,93652.31058554098,8.81163453118795,3029.6060287583537,34281.88474607462,7.29464585362015,1233.8666939796408,16814.68946867796,29.083294093932796,26873.681019608084
0.9525,524.9343832020998,1.0,0.7637350029374181,11381.238554732792,1490107.7960233795,12.160334347376963,11441.380907155155,93987.71650775467,8.728073735532577,3121.8156711413344,35667.52174345425,7.360938335816002,1248.105359157083,16855.791533861877,29.01308142166296,27192.540492186366
0.955,523.5602094240838,1.0,0.741886096495455,11537.609743774849,1555072.660368832,12.121470390439743,11474.390939342447,94561.70827255702,8.637295950580757,3207.0406185158054,37030.146250229736,7.4289966796426565,1264.8987855680416,16926.50896364224,28.92964911715861,27483.940087201143
0.9575,522.1932114882507,1.0,0.7209146328761077,11684.94070031574,1620749.4275804006,12.081332371204287,11507.752404436565,95152.34511273903,8.547130247054541,3292.421390925442,38420.78178006069,7.497050291889295,1281.9068865409793,16998.816689649444,28.84642754302423,27767.021382218725
0.96,520.8333333333334,1.0,0.7008225322315547,11822.609285628416,1686861.925722185,12.039934519230883,11541.451706336396,95759.75478439455,8.457574739327537,3377.786885015644,39838.008106614885,7.565092444487176,1299.144141099739,17072.878595111546,28.76342423527715,28040.992018080196
0.9625,519.4805194805194,1.0,0.6790875816633282,11872.519168877125,1748204.5618058692,11.987113521571855,11617.76840261687,96818.8152069277,8.35525354496529,3446.110531521845,41144.83491704932,7.637089976045832,1321.409037414067,17202.520221167244,28.658544624246304,28257.807140429908
0.965,518.1347150259068,1.0,0.654588536174211,11785.683084244356,1800371.9656605376,11.917282960645858,11765.079887371261,98622.83746406616,8.233065187454043,3485.2273457294973,42232.07519163654,7.716139924109165,1352.1219214560645,17423.294480849738,28.52107660838328,28388.11223880118
0.9675,516.7958656330749,1.0,0.6315345027644662,11686.22827245278,1850349.6937693383,11.846976849706252,11917.198624579194,100492.74003624546,8.11278945021918,3521.255096011287,43303.75302006826,7.796217993974951,1383.8493361444375,17650.264772148494,28.38751879666485,28508.5313291877
0.97,515.4639175257732,1.0,0.6099202751937391,11575.516014219835,1897773.621358613,11.776221653387989,12074.248951344282,102430.75482721192,7.994389588753,3554.250700715759,44359.31313775473,7.8773428631296145,1416.6342675521057,17883.656318715657,28.257874380464344,28620.64993383198
0.9725,514.1388174807198,1.0,0.5897395459131409,11454.90693018475,1942267.1024889813,11.705042961320585,12236.432790583416,104439.83664151267,7.8778292565992185,3584.293403709158,45398.49059887422,7.959533096156726,1450.5272574694197,18123.773177974588,28.13214485998967,28726.160381946745
0.975,512.8205128205128,1.0,0.5709849592464317,11325.740146921005,1983444.3935105344,11.633465493115004,12403.90226049664,106522.59038665306,7.763072527633659,3611.482510020597,46421.3032232413,8.042807122475345,1485.5518391345895,18370.564027120163,28.01033010247044,28826.67675657283
0.9775,511.5089514066496,1.0,0.5536481649685863,11189.31560949863,2020915.5686388859,11.561513103508824,12576.81432497984,108681.7330861553,7.650083915467451,3635.934962144472,47428.04024532458,8.127183210371145,1521.7752133323288,18624.509758687152,27.892428394316006,28923.840109955272
0.98,510.2040816326531,1.0,0.5377198720023278,11046.879616218881,2054293.0383460068,11.489208787501168,12755.393260255412,110920.64116139743,7.538828390103668,3657.7828314275903,48419.24784797086,8.21267943705857,1559.227021388008,18885.606747929472,27.778436486665733,29019.28272928989
0.9825,508.90585241730275,1.0,0.5231899019715545,10899.613508583005,2083199.671402223,11.416574685338064,12939.80540877884,113242.27441613475,7.429271391993533,3677.1707931076244,49395.712285736154,8.299313654527795,1597.971022141287,19154.255094570304,27.668349633830946,29114.560732610757
0.985,507.61421319796955,1.0,0.5100472423689295,10748.625338184576,2107278.3848457383,11.343632087240985,13130.254538231522,115650.00350196549,7.3213788436531,3694.2536457394554,50358.44129404671,8.387103450951868,1638.0564246663434,19430.657207768643,27.562161624214884,29211.189946821898
0.9875,506.3291139240506,1.0,0.49828009911319715,10594.944252041125,2126202.910932474,11.270401437802775,13326.947077174733,118147.31488688562,7.215117159013832,3709.1939266288814,51308.64444584927,8.476066107451443,1679.5466480187768,19715.166926815975,27.459864803381247,29310.631903863516
0.99,505.0505050505051,1.0,0.4878759482897157,10439.517286666163,2139689.2893188614,11.196902340008155,13530.138922842052,120738.23286103786,7.110453250692599,3722.159665122965,52247.71306260126,8.56621855004274,1722.4880182561142,20007.91585801322,27.36145008903321,29414.303892887296
0.9925,503.7783375314861,1.0,0.4788215868852951,10283.208235182166,2147507.4840472005,11.123153558868419,13740.041469753472,123426.4927076245,7.007354535376141,3733.3223057510804,53177.20021733827,8.657577296625389,1766.9427786578592,20309.20592584938,27.266906977755244,29523.51478934458
0.995,502.51256281407035,1.0,0.4711031823455147,10126.79824648745,2149492.409048999,11.049173024692863,13956.898872843452,126216.23055999177,6.905788937524503,3742.85482373601,54098.801289714764,8.750158398902423,1812.9828508922046,20619.428931933577,27.1762235434653,29639.534793959116
0.9975,501.25313283208015,1.0,0.464706320799229,9970.987826187189,2145553.583759847,10.974977836050684,14180.974849587401,129111.87688421232,6.805724891603978,3750.930046658924,55014.33545141291,8.84397737916443,1860.6741750967271,20938.88437661881,27.089386427618322,29763.56689753024
1.0,500.0,1.0,0.459616053811038,9816.399931192114,2135682.649408485,10.900584262509046,14412.532845118312,132117.98481653957,6.707131343066649,3757.719188314484,55925.72837937555,8.93904916191351,1910.087994042334,21267.910159624367,27.006380821300244,29896.739958667244
