mu,phi_rad,weight,dx,dy,dz,Efarx_re,Efarx_im,Efary_re,Efary_im,Efarz_re,Efarz_im
-0.98940093499164990,6.0868357663302240,0.0053313729384284160,0.14241930960281882,-0.028328962033673223,-0.98940093499164990,2.9688399623454600e-08,-1.7512117803242387e-07,-1.2197951181924420e-10,-5.8236343997213810e-10,4.2769890151557970e-09,-2.5191142072894444e-08
-0.94457502307323260,0.0000000000000000,0.012223450841608260,0.32829563778125670,0.0000000000000000,-0.94457502307323260,4.0669191804450200e-08,-1.6159055379636217e-07,2.5857792932530605e-12,1.0667345573874208e-12,1.4134947394703143e-08,-5.6162266227836340e-08
-0.94457502307323260,0.19634954084936207,0.012223450841608260,0.32198752915644724,0.064047301691235570,-0.94457502307323260,4.0587267764707140e-08,-1.6218997618003735e-07,4.1381927160238210e-10,3.0145781772614850e-09,1.3863481195910983e-08,-5.5083050912017104e-08
-0.94457502307323260,0.39269908169872414,0.012223450841608260,0.30330562035884220,0.12563330149661756,-0.94457502307323260,4.0354247883529700e-08,-1.6389698777569004e-07,7.6245020667780920e-10,5.5693047142803320e-09,1.3059269008602910e-08,-5.1887024552580820e-08
-0.94457502307323260,0.58904862254808620,0.012223450841608260,0.27296784666659835,0.18239128398145169,-0.94457502307323260,4.0005589472794810e-08,-1.6645170987727278e-07,9.9541353605255190e-10,7.2763109747466030e-09,1.1753216096938110e-08,-4.6697009809055706e-08
-0.94457502307323260,0.78539816339744830,0.012223450841608260,0.23214007170908915,0.23214007170908912,-0.94457502307323260,3.9594358407886430e-08,-1.6946520619802418e-07,1.0772513965328863e-09,7.8757181064676800e-09,9.9955114055454920e-09,-3.9712457387411604e-08
-0.94457502307323260,0.98174770424681030,0.012223450841608260,0.18239128398145174,0.27296784666659835,-0.94457502307323260,3.9183150326938904e-08,-1.7247869492494827e-07,9.9551139032286620e-10,7.2762676729089330e-09,7.8536987723653450e-09,-3.1201781529721950e-08
-0.94457502307323260,1.1780972450961724,0.012223450841608260,0.12563330149661758,0.30330562035884220,-0.94457502307323260,3.8834560695022810e-08,-1.7503339407131050e-07,7.6264221301511280e-10,5.5692148218468870e-09,5.4100813773269950e-09,-2.1492045117639766e-08
-0.94457502307323260,1.3744467859455345,0.012223450841608260,0.064047301691235600,0.32198752915644724,-0.94457502307323260,3.8601654900471980e-08,-1.7674036691329097e-07,4.1409805197330356e-10,3.0144356380762640e-09,2.7585593331668363e-09,-1.0956390614838008e-08
-0.94457502307323260,1.5707963267948966,0.012223450841608260,2.0102310099142744e-17,0.32829563778125670,-0.94457502307323260,3.8519889441567400e-08,-1.7733973421843930e-07,2.9405074489904990e-12,8.6365532415615300e-13,1.0220001003275481e-12,3.0017126068591070e-13
-0.94457502307323260,1.7671458676442586,0.012223450841608260,-0.064047301691235560,0.32198752915644724,-0.94457502307323260,3.8601714160584480e-08,-1.7674023871060156e-07,-4.0823993909984280e-10,-3.0127213538424470e-09,-2.7565664328746880e-09,1.0956966288654135e-08
-0.94457502307323260,1.9634954084936207,0.012223450841608260,-0.12563330149661756,0.30330562035884220,-0.94457502307323260,3.8834677152973700e-08,-1.7503313838612248e-07,-7.5685286471483900e-10,-5.5675379646239600e-09,-5.4082378912745360e-09,2.1492549553639274e-08
-0.94457502307323260,2.1598449493429825,0.012223450841608260,-0.18239128398145163,0.27296784666659840,-0.94457502307323260,3.9183320663761676e-08,-1.7247831353643903e-07,-9.8983650981142430e-10,-7.2746478473460530e-09,-7.8520917089513030e-09,3.1202175991089856e-08
-0.94457502307323260,2.3561944901923450,0.012223450841608260,-0.23214007170908912,0.23214007170908915,-0.94457502307323260,3.9594579186581440e-08,-1.6946470261281237e-07,-1.0717354583328633e-09,-7.8741674502986760e-09,-9.9942100597797830e-09,3.9712714717026805e-08
-0.94457502307323260,2.5525440310417070,0.012223450841608260,-0.27296784666659835,0.18239128398145169,-0.94457502307323260,4.0005857909044175e-08,-1.6645109030745202e-07,-9.9009773336872380e-10,-7.2748322495713534e-09,-1.1752267224068930e-08,4.6697116294979480e-08
-0.94457502307323260,2.7488935718910690,0.012223450841608260,-0.30330562035884220,0.12563330149661760,-0.94457502307323260,4.0354561678989050e-08,-1.6389626238242926e-07,-7.5736971923416060e-10,-5.5678904198615420e-09,-1.3058694038408919e-08,5.1886979735202770e-08
-0.94457502307323260,2.9452431127404310,0.012223450841608260,-0.32198752915644724,0.064047301691235680,-0.94457502307323260,4.0587623858347224e-08,-1.6218916048295134e-07,-4.0900045073104085e-10,-3.0132109167346782e-09,-1.3863275839260829e-08,5.5082865564174340e-08
