x_alaee,branch,l,m,got_re,got_im,target_re,target_im,rel
0.19728643216080402,a_M,2,-1,-1.4785301923078013e-08,0.00012385307951624813,-1.534013827929325e-08,0.0001238553109235668,1.85648276497743e-05
0.19728643216080402,a_M,2,1,-1.478530192306795e-08,0.00012385307951624813,-1.534013827929325e-08,0.0001238553109235668,1.856482764979391e-05
0.20221105527638192,a_E,1,-1,0.014707528542440455,-0.12037942437426168,0.014707532349381583,-0.1203794867972674,5.156807397065267e-07
0.20221105527638192,a_E,1,1,-0.014707528542440455,0.12037942437426168,-0.014707532349381583,0.1203794867972674,5.156807397065267e-07
0.20221105527638192,a_E,2,-1,5.3350778748906195e-06,-0.0023097104062460914,5.334658212860085e-06,-0.0023096817430723732,1.2411307032242352e-05
0.20221105527638192,a_E,2,1,-5.335077874890654e-06,0.0023097104062460914,-5.334658212860085e-06,0.0023096817430723732,1.2411307032242572e-05
0.20221105527638192,a_M,1,-1,-0.00021818484676241603,0.014769487897579356,-0.00021818455508905286,0.014769460064232999,1.8844180979823145e-06
0.20221105527638192,a_M,1,1,-0.00021818484676241614,0.014769487897579356,-0.00021818455508905286,0.014769460064232999,1.8844180979823914e-06
0.20221105527638192,a_M,2,-1,-2.1133614160900557e-08,0.00014768109563525016,-2.1810410391408485e-08,0.00014768347881775564,1.6775203454293446e-05
0.20221105527638192,a_M,2,1,-2.113361416088856e-08,0.00014768109563525014,-2.1810410391408485e-08,0.00014768347881775564,1.6775203454492194e-05
0.2071356783919598,a_E,1,-1,0.017130928051661762,-0.12975918342185686,0.01713093257964662,-0.1297592529594642,5.324122115162762e-07
0.2071356783919598,a_E,1,1,-0.017130928051661762,0.12975918342185683,-0.01713093257964662,0.1297592529594642,5.324122117278886e-07
0.2071356783919598,a_E,2,-1,6.783726360236814e-06,-0.002604477223867536,6.7831790715767495e-06,-0.002604444866004737,1.2425826880298186e-05
0.2071356783919598,a_E,2,1,-6.783726360236874e-06,0.002604477223867536,-6.7831790715767495e-06,0.002604444866004737,1.2425826880298576e-05
0.2071356783919598,a_M,1,-1,-0.00028512676912196937,0.01688330914918717,-0.00028512641779001636,0.01688327932351694,1.7664510670115402e-06
0.2071356783919598,a_M,1,1,-0.0002851267691219694,0.01688330914918717,-0.00028512641779001636,0.01688327932351694,1.7664510670115783e-06
0.2071356783919598,a_M,2,-1,-2.994086028300124e-08,0.0001753888346538315,-3.0762130217079095e-08,0.00017539136030822737,1.5142287857721961e-05
0.2071356783919598,a_M,2,1,-2.9940860282985454e-08,0.00017538883465383144,-3.0762130217079095e-08,0.00017539136030822737,1.514228785804373e-05
0.21206030150753769,a_E,1,-1,0.019882848509595978,-0.13959765202610652,0.019882853843552727,-0.1395977290882221,5.4782193056953e-07
0.21206030150753769,a_E,1,1,-0.019882848509595975,0.13959765202610652,-0.019882853843552727,0.1395977290882221,5.47821930571229e-07
0.21206030150753769,a_E,2,-1,8.577611838093555e-06,-0.002928658566094988,8.576901040572196e-06,-0.002928622112417499,1.2449694384339193e-05
0.21206030150753769,a_E,2,1,-8.577611838093527e-06,0.0029286585660949875,-8.576901040572196e-06,0.002928622112417499,1.2449694384190947e-05
0.21206030150753769,a_M,1,-1,-0.000371055643372904,0.019259251430267993,-0.0003710552251728881,0.01925921969324718,1.6477244336696286e-06
0.21206030150753769,a_M,1,1,-0.00037105564337290385,0.019259251430267993,-0.0003710552251728881,0.01925921969324718,1.6477244336695174e-06
0.21206030150753769,a_M,2,-1,-4.2067185277758744e-08,0.00020750336250955189,-4.305874890156078e-08,0.00020750601689470337,1.3655226723826003e-05
